rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
241	metastatic::CDKN2A+TP53	metastatic	CDKN2A+TP53	2	60	0.0022101075585678	0.003048356156889	2	0.003048356156889	0.0	metastatic::TP53	0.088121388143864	0.0028596929038877	rule_a_one_step	True	True	True	stable	True	0.7250161871171611	0.8851594318280701	-0.1759907630905546	True	fast_passing	0.802345554006511	0.6135838420519243	1.014659228457132	0.0	0.0	500
242	unknown::KRAS+STK11	unknown	KRAS+STK11	2	8	0.000294681007809	0.0004146602876079	2	0.0004146602876079	0.0	unknown::KRAS	0.1096412972365792	0.0002988601736962	rule_a_one_step	True	True	True	stable	True	0.7106564479524671	0.8676278804143556	-0.2048516814700079	False	fast_passing	0.7702891577013737	0.2977255884868698	1.4055502740290744	0.0	0.0	500
243	primary::KRAS+RBM10+STK11	primary	KRAS+RBM10+STK11	3	31	0.00114188890526	0.0016072392280124	3	0.0016072392280124	0.0	primary::KRAS+STK11	0.1025583104253678	0.0008953263434069	rule_a_one_step	True	True	True	stable	True	0.7104660492648995	0.867395426026298	-0.2052382593259308	True	fast_passing	0.7818480423609768	0.5223105171196769	1.1212749685518466	0.0	0.0	500
244	primary::SMARCA4	primary	SMARCA4	1	16	0.000589362015618	0.0008347710927657	1	0.0008347710927657	0.0	primary::WT	0.0138100948363226	0.0008347710927657	rule_a_one_step	True	True	True	stable	True	0.7060163199463315	0.8619628302506456	-0.2143024364421933	True	fast_passing	0.780051721557353	0.4405068762077598	1.1824430846242684	0.0	0.0	500
245	primary::NF1+STK11+TP53	primary	NF1+STK11+TP53	3	16	0.000589362015618	0.0008355662947179	3	0.0008355662947179	0.0	primary::NF1+TP53	0.1748228714120159	0.0005731264017853	rule_a_one_step	True	True	True	stable	True	0.7053444096996043	0.8611425069215936	-0.2156760918567843	True	fast_passing	0.7496972873349043	0.4197771115651368	1.1958114736680323	0.0	0.0	500
246	metastatic::EGFR+SETD2	metastatic	EGFR+SETD2	2	13	0.0004788566376897	0.0006858943768809	2	0.0006858943768809	0.0	metastatic::EGFR	0.0142525605382656	0.0003454466197944	rule_a_one_step	True	True	True	stable	True	0.6981492386175883	0.8523580498845896	-0.2304685044799856	True	fast_passing	0.7540546235952895	0.3342937079758986	1.232122043173891	0.0	0.0	500
247	primary::BRAF+KEAP1+TP53	primary	BRAF+KEAP1+TP53	3	7	0.0002578458818329	0.0003702005636245	3	0.0003702005636245	0.0	primary::BRAF+TP53	0.0609854137304627	0.0001954372695797	rule_a_one_step	True	True	True	stable	True	0.6965032106160857	0.8503484434282477	-0.2338739658748669	False	fast_passing	0.7367099702713806	0.2375645397203231	1.4436076025829925	0.0	0.0	500
248	primary::CDKN2A+TP53	primary	CDKN2A+TP53	2	56	0.0020627670546633	0.0029721703127299	2	0.0029721703127299	0.0	primary::TP53	0.088121388143864	0.0027980196176517	rule_a_one_step	True	True	True	stable	True	0.6940272046774617	0.8473255315970651	-0.2390117539086247	True	fast_passing	0.7524971229513202	0.5559103193206821	0.9793963906318486	0.0	0.0	500
249	metastatic::KRAS+RBM10+TP53	metastatic	KRAS+RBM10+TP53	3	37	0.0013628996611168	0.0019730159617076	3	0.0019730159617076	0.0	metastatic::KRAS+TP53	0.0882972629204186	0.0014928703285867	rule_a_one_step	True	True	True	stable	True	0.6907697083436032	0.8433485119728201	-0.2457991498519441	True	fast_passing	0.7544743061260476	0.5251291843567352	1.0060857645946502	0.0	0.0	500
250	metastatic::STK11	metastatic	STK11	1	36	0.0013260645351407	0.0019207410782957	1	0.0019207410782957	0.0	metastatic::WT	0.0485514700126386	0.0019207410782957	rule_a_one_step	True	True	True	stable	True	0.6903921353246099	0.8428875397560553	-0.2465879389980416	True	fast_passing	0.7461954164913587	0.5165503277734057	1.0140813591881148	0.0	0.0	500
251	primary::KEAP1+STK11+TP53	primary	KEAP1+STK11+TP53	3	47	0.0017312509208781	0.0025104372057735	3	0.0025104372057735	0.0	primary::STK11+TP53	0.5849601492814691	0.0023270847252983	rule_a_one_step	True	True	True	stable	True	0.6896212803917101	0.8419464166107357	-0.2481996750752996	True	fast_passing	0.7486413154899714	0.5113110190127297	1.054107849544461	0.0	0.0	500
252	primary::PIK3CA+STK11+TP53	primary	PIK3CA+STK11+TP53	3	6	0.0002210107558567	0.0003270151558033	3	0.0003270151558033	0.0	primary::PIK3CA+TP53	0.1738439140890571	0.0002753531864531	rule_a_one_step	True	True	True	stable	True	0.6758425450893566	0.8251242025301971	-0.2773167962711962	False	fast_passing	0.7331981090186456	0.2195982548529141	1.5438290050927832	0.0	0.0	500
253	metastatic::ARID1A+TP53	metastatic	ARID1A+TP53	2	38	0.0013997347870929	0.0020888391306598	2	0.0020888391306598	0.0	metastatic::TP53	0.057939727147424	0.0018802453078267	rule_a_one_step	True	True	True	stable	True	0.6701017641223003	0.8181153846453796	-0.2896237638031386	True	fast_passing	0.7427696654156057	0.5077669567334966	1.014187858263207	0.0	0.0	500
254	unknown::CDKN2A+KRAS+TP53	unknown	CDKN2A+KRAS+TP53	3	5	0.0001841756298806	0.0002753494884947	3	0.0002753494884947	0.0	unknown::KRAS+TP53	0.1266872906028547	0.0001819951500483	rule_a_one_step	True	True	True	stable	True	0.6688795037122032	0.8166231485417288	-0.2922576311535725	False	fast_passing	0.7140052044366398	0.1497795365606579	1.6275816423740748	0.0	0.0	500
255	metastatic::NF1+SMARCA4+TP53	metastatic	NF1+SMARCA4+TP53	3	8	0.000294681007809	0.0004406875044775	2	0.0004406875044775	0.0	metastatic::SMARCA4+TP53	0.1242994653910589	0.0002380864962551	rule_a_one_step	True	True	True	stable	True	0.668684734979481	0.8163853588428812	-0.2926777857580038	False	fast_passing	0.718071987829972	0.2568306404549466	1.2773983640022233	0.0	0.0	500
256	metastatic::ATM+TP53	metastatic	ATM+TP53	2	38	0.0013997347870929	0.0020973957859662	2	0.0020973957859662	0.0	metastatic::TP53	0.0611627124034659	0.0019848368066691	rule_a_one_step	True	True	True	stable	True	0.6673679788008121	0.8147777545277264	-0.2955215032318713	True	fast_passing	0.7116146168611077	0.502572391662094	0.993172951004656	0.0	0.0	500
257	primary::ARID1A+ATM+KRAS+STK11	primary	ARID1A+ATM+KRAS+STK11	4	5	0.0001841756298806	0.0002766116747412	4	0.0002766116747412	0.0	primary::ATM+KRAS+STK11	0.0487919699418613	0.0001222135684413	rule_a_one_step	True	True	True	stable	True	0.6658273891986477	0.8128968759471331	-0.2988557511924239	False	fast_passing	0.7003087210628427	0.1807415058081158	1.5647911069281826	0.0	0.0	500
258	primary::BRAF+KRAS	primary	BRAF+KRAS	2	31	0.00114188890526	0.0017203637672533	2	0.0017203637672533	0.0	primary::KRAS	0.0228414911297932	0.0012292404059462	rule_a_one_step	True	True	True	stable	True	0.6637485201280323	0.8103588214897455	-0.3033672296598661	True	fast_passing	0.732205489100187	0.498719272450718	1.0013429832002765	0.0	0.0	500
259	unknown::EGFR+SMARCA4+TP53	unknown	EGFR+SMARCA4+TP53	3	7	0.0002578458818329	0.0003885595310488	3	0.0003885595310488	0.0	unknown::EGFR+TP53	0.058353471421254	0.0003460626528223	rule_a_one_step	True	True	True	stable	True	0.6635942772354375	0.8101705090719006	-0.3037025242916409	False	fast_passing	0.705358194725141	0.2811111141943973	1.3823510089484004	0.0	0.0	500
260	metastatic::CDKN2A+STK11+TP53	metastatic	CDKN2A+STK11+TP53	3	9	0.0003315161337851	0.00049958964868	3	0.00049958964868	0.0	metastatic::CDKN2A+TP53	0.1808568594558721	0.0003997131121022	rule_a_one_step	True	True	True	stable	True	0.6635768655285046	0.8101492514270511	-0.3037403789170732	False	fast_passing	0.6976095890136593	0.2950327109664619	1.2979414248095893	0.0	0.0	500
261	metastatic::KRAS+SMARCA4+TP53	metastatic	KRAS+SMARCA4+TP53	3	20	0.0007367025195226	0.0011243493589254	3	0.0011243493589254	0.0	metastatic::KRAS+TP53	0.0486094487461672	0.0008218556422016	rule_a_one_step	True	True	True	stable	True	0.6552256316234748	0.79995337774893	-0.3220121744503898	True	fast_passing	0.7170511391772048	0.4384576124211511	1.0472495285969408	0.0	0.0	500
262	unknown::ATM+EGFR+TP53	unknown	ATM+EGFR+TP53	3	12	0.0004420215117135	0.0006750019274853	3	0.0006750019274853	0.0	unknown::EGFR+TP53	0.0972252389712202	0.0005765899320158	rule_a_one_step	True	True	True	stable	True	0.6548448131184718	0.7994884431757333	-0.3228509155827101	True	fast_passing	0.7433388971775842	0.3053220497083352	1.271970736469635	0.0	0.0	500
263	metastatic::KEAP1+KRAS+STK11+TP53	metastatic	KEAP1+KRAS+STK11+TP53	4	24	0.0008840430234271	0.001350600809704	4	0.001350600809704	0.0	metastatic::KRAS+STK11+TP53	0.5337663239003347	0.0009044220900035	rule_a_one_step	True	True	True	stable	True	0.6545553774444467	0.7991350762836236	-0.3234887151208234	True	fast_passing	0.7137790651576761	0.4144372432837453	1.1005174465746914	0.0	0.0	500
264	metastatic::NF1+PIK3CA+TP53	metastatic	NF1+PIK3CA+TP53	3	5	0.0001841756298806	0.0002822632500435	2	0.0002822632500435	0.0	metastatic::NF1+TP53	0.0511789514217051	0.0001489294667126	rule_a_one_step	True	True	True	stable	True	0.6524959561676785	0.7966207652935654	-0.3280350083617726	False	fast_passing	0.7056168210917919	0.1651178824725311	1.4110160409336645	0.0	0.0	500
265	metastatic::BRAF+KRAS	metastatic	BRAF+KRAS	2	11	0.0004051863857374	0.0006233014961142	2	0.0006233014961142	0.0	metastatic::KRAS	0.0228414911297932	0.0003971262639333	rule_a_one_step	True	True	True	stable	True	0.6500648363807137	0.7936526541705677	-0.333420351684215	True	fast_passing	0.7041100368738499	0.3151541562970681	1.1997342897443637	0.0	0.0	500
266	metastatic::CDKN2A+KRAS+SMARCA4+TP53	metastatic	CDKN2A+KRAS+SMARCA4+TP53	4	5	0.0001841756298806	0.0002865167763949	4	0.0002865167763949	0.0	metastatic::CDKN2A+KRAS+TP53	0.0872194747572523	0.0001252968732699	rule_a_one_step	True	True	True	stable	True	0.6428092328665358	0.7847944162466446	-0.3496133179606044	False	fast_passing	0.6974757442181514	0.1367538988046876	1.4832493602665504	0.0	0.0	500
267	metastatic::ARID1A+EGFR+PIK3CA+TP53	metastatic	ARID1A+EGFR+PIK3CA+TP53	4	9	0.0003315161337851	0.0005178591503378	2	0.0005178591503378	0.0	metastatic::ARID1A+EGFR+TP53	0.1995601704083332	0.0002719804886219	rule_a_one_step	True	True	True	stable	True	0.6401666030786863	0.7815680763067795	-0.3555565542628466	False	fast_passing	0.6854649615364568	0.3091040696269295	1.2701367034865672	0.0	0.0	500
268	metastatic::ATM+EGFR+NF1+TP53	metastatic	ATM+EGFR+NF1+TP53	4	6	0.0002210107558567	0.0003475866800281	3	0.0003475866800281	0.0	metastatic::ATM+EGFR+TP53	0.1075390361185677	0.0001861770553106	rule_a_one_step	True	True	True	stable	True	0.6358435691581646	0.7762901607004014	-0.3653320930427416	False	fast_passing	0.6738064068117914	0.2204482702682645	1.3360635539471484	0.0	0.0	500
269	primary::ATM+KRAS+RBM10+TP53	primary	ATM+KRAS+RBM10+TP53	4	9	0.0003315161337851	0.0005264568852848	4	0.0005264568852848	0.0	primary::KRAS+RBM10+TP53	0.1262083163702398	0.0002277960624039	rule_a_one_step	True	True	True	stable	True	0.6297118385603641	0.7688040393302659	-0.379312178772533	False	fast_passing	0.679267289208829	0.2987299015919464	1.256395976378424	0.0	0.0	500
270	metastatic::KEAP1+SMARCA4+TP53	metastatic	KEAP1+SMARCA4+TP53	3	10	0.0003683512597613	0.0005872251256763	3	0.0005872251256763	0.0	metastatic::KEAP1+TP53	0.1608353410104533	0.0004087829132798	rule_a_one_step	True	True	True	stable	True	0.6272743502073173	0.7658281529376468	-0.3849073981924104	True	fast_passing	0.6564589725389296	0.2649012226100697	1.1702868095772474	0.0	0.0	500
271	primary::KRAS+SMARCA4	primary	KRAS+SMARCA4	2	21	0.0007735376454987	0.0012366739187398	2	0.0012366739187398	0.0	primary::KRAS	0.0203476730327258	0.0010950327943425	rule_a_one_step	True	True	True	stable	True	0.6254984706570639	0.7636600130234916	-0.388997611986683	True	fast_passing	0.6784104099580033	0.3947894463744304	0.978923218443217	0.0	0.0	500
272	primary::SMARCA4+TP53	primary	SMARCA4+TP53	2	29	0.0010682186533077	0.0017093375010139	2	0.0017093375010139	0.0	primary::TP53	0.0498668459611183	0.0015833660386947	rule_a_one_step	True	True	True	stable	True	0.6249313854339533	0.7629676687106253	-0.3903061717451485	True	fast_passing	0.6834354802646341	0.4268995807264398	0.9472373046505654	0.0	0.0	500
273	primary::BRAF+STK11+TP53	primary	BRAF+STK11+TP53	3	14	0.0005156917636658	0.000828840955292	3	0.000828840955292	0.0	primary::BRAF+TP53	0.1964246149037108	0.0006294733128268	rule_a_one_step	True	True	True	stable	True	0.6221842197239594	0.7596137027134456	-0.3966621643098675	True	fast_passing	0.6812495945955165	0.3501537924044297	1.090957332509941	0.0	0.0	500
274	metastatic::KEAP1+KRAS+RBM10+STK11	metastatic	KEAP1+KRAS+RBM10+STK11	4	10	0.0003683512597613	0.0005961846697695	4	0.0005961846697695	0.0	metastatic::KEAP1+KRAS+STK11	0.1455015422973629	0.0004770015199817	rule_a_one_step	True	True	True	stable	True	0.6178475861948317	0.7543191835856004	-0.4067529783731075	True	fast_passing	0.6564170432874662	0.2693054021333593	1.1901445191357949	0.0	0.0	500
275	metastatic::PIK3CA+TP53	metastatic	PIK3CA+TP53	2	31	0.00114188890526	0.0018485573642623	2	0.0018485573642623	0.0	metastatic::TP53	0.0542201704247431	0.0017595391978856	rule_a_one_step	True	True	True	stable	True	0.6177189449016705	0.7541621277074179	-0.4070533914252531	True	fast_passing	0.6801544597480282	0.4366082758900899	0.9497981006182188	0.0	0.0	500
276	metastatic::KRAS+PIK3CA+TP53	metastatic	KRAS+PIK3CA+TP53	3	29	0.0010682186533077	0.0017568116466637	3	0.0017568116466637	0.0	metastatic::KRAS+TP53	0.0808422721167678	0.0013668263924265	rule_a_one_step	True	True	True	stable	True	0.6080439270358402	0.7423500696193123	-0.4298284166619949	True	fast_passing	0.6619100577812138	0.4367553406673797	0.9250968308947756	0.0	0.0	500
277	primary::ATM+STK11+TP53	primary	ATM+STK11+TP53	3	6	0.0002210107558567	0.0003647716310019	3	0.0003647716310019	0.0	primary::ATM+TP53	0.2312666881185692	0.0002044497021823	rule_a_one_step	True	True	True	stable	True	0.6058880035266043	0.7397179407614891	-0.4349528282490646	False	fast_passing	0.6618244140627323	0.1716751692855271	1.3185003791571612	0.0	0.0	500
278	metastatic::BRAF+NF1+TP53	metastatic	BRAF+NF1+TP53	3	10	0.0003683512597613	0.0006143415388704	3	0.0006143415388704	0.0	metastatic::BRAF+TP53	0.131704513277006	0.0003929595393928	rule_a_one_step	True	True	True	stable	True	0.5995870958668578	0.7320252741104463	-0.4500346346234907	True	fast_passing	0.6358957020459091	0.2795571881649413	1.1325417696747686	0.0	0.0	500
279	metastatic::ARID1A+STK11+TP53	metastatic	ARID1A+STK11+TP53	3	5	0.0001841756298806	0.0003072205506901	2	0.0003072205506901	0.0	metastatic::ARID1A+TP53	0.1772783676432638	0.0002481426981893	rule_a_one_step	True	True	True	stable	True	0.5994899392877209	0.7319066573624132	-0.4502684266336916	False	fast_passing	0.6364249220140912	0.1546054588306325	1.349351684549404	0.0	0.0	500
280	primary::CDKN2A+KRAS+TP53	primary	CDKN2A+KRAS+TP53	3	69	0.002541623692353	0.004290948555545	3	0.004290948555545	0.0	primary::KRAS+TP53	0.1266872906028547	0.0032059145662354	rule_a_one_step	True	True	True	stable	True	0.5923221075387336	0.7231555784332644	-0.467622035417364	True	fast_passing	0.6459701415522254	0.4721313161716289	0.8267663620092381	0.0	0.0	500
281	metastatic::KRAS+NF1+STK11+TP53	metastatic	KRAS+NF1+STK11+TP53	4	5	0.0001841756298806	0.0003137922048531	4	0.0003137922048531	0.0	metastatic::KRAS+NF1+TP53	0.2229344104153242	0.0002052954273015	rule_a_one_step	True	True	True	stable	True	0.586935004901999	0.7165785601626904	-0.4808032157396136	False	fast_passing	0.6082457783938684	0.1380840501525906	1.3561471633935689	0.0	0.0	500
282	metastatic::KEAP1+KRAS+TP53	metastatic	KEAP1+KRAS+TP53	3	31	0.00114188890526	0.001945609555407	3	0.001945609555407	0.0	metastatic::KRAS+TP53	0.0566461908450217	0.0009577354353125	rule_a_one_step	True	True	True	stable	True	0.5869054772576187	0.7165425103842339	-0.4808757969578849	True	fast_passing	0.6371931476064092	0.4234260360418577	0.9062072837070748	0.0	0.0	500
283	metastatic::BRAF+STK11+TP53	metastatic	BRAF+STK11+TP53	3	11	0.0004051863857374	0.0006930336868086	3	0.0006930336868086	0.0	metastatic::BRAF+TP53	0.1964246149037108	0.000586061360218	rule_a_one_step	True	True	True	stable	True	0.5846561182597795	0.7137963077919559	-0.486415656016554	True	fast_passing	0.624731257809008	0.2992185511210237	1.058084996433501	0.0	0.0	500
284	primary::KRAS+RBM10+SMARCA4	primary	KRAS+RBM10+SMARCA4	3	5	0.0001841756298806	0.0003176185845094	3	0.0003176185845094	0.0	primary::KRAS+RBM10	0.0440959122894207	0.000251763165053	rule_a_one_step	True	True	True	stable	True	0.5798641461274802	0.7079458738218843	-0.4982890319714285	False	fast_passing	0.6096715561135768	0.1298218915039307	1.3354493508012248	0.0	0.0	500
285	metastatic::CDKN2A+KRAS+TP53	metastatic	CDKN2A+KRAS+TP53	3	39	0.0014365699130691	0.002478875207968	3	0.002478875207968	0.0	metastatic::KRAS+TP53	0.1266872906028547	0.0021419429197992	rule_a_one_step	True	True	True	stable	True	0.5795249022104522	0.707531696927377	-0.4991333137617691	True	fast_passing	0.6300467086028636	0.437410030539118	0.8602539854541358	0.0	0.0	500
286	primary::ATM+EGFR+RBM10	primary	ATM+EGFR+RBM10	3	14	0.0005156917636658	0.0008906907427447	3	0.0008906907427447	0.0	primary::EGFR+RBM10	0.079015951358229	0.0006170392547496	rule_a_one_step	True	True	True	stable	True	0.5789795922855253	0.7068659376906934	-0.5004914716045374	True	fast_passing	0.6336462778447237	0.3331318272154973	0.989889902453754	0.0	0.0	500
287	metastatic::KRAS+SETD2+TP53	metastatic	KRAS+SETD2+TP53	3	16	0.000589362015618	0.0010272988959272	3	0.0010272988959272	0.0	metastatic::KRAS+TP53	0.0507141235384855	0.0008574400583529	rule_a_one_step	True	True	True	stable	True	0.573700621485096	0.700420935665394	-0.5137058881443899	True	fast_passing	0.6270823328052941	0.3465179363197949	0.956710708951053	0.0	0.0	500
288	metastatic::CDKN2A+KRAS	metastatic	CDKN2A+KRAS	2	11	0.0004051863857374	0.0007085040203921	2	0.0007085040203921	0.0	metastatic::KRAS	0.0267767409798699	0.0004655452240496	rule_a_one_step	True	True	True	stable	True	0.5718900295601346	0.6982104160272823	-0.5182662154547072	True	fast_passing	0.6229100000724395	0.2767376031609864	1.018242329999089	0.0	0.0	500
289	primary::ATM+KRAS+NF1	primary	ATM+KRAS+NF1	3	7	0.0002578458818329	0.0004592654910031	3	0.0004592654910031	0.0	primary::ATM+KRAS	0.0445967044448229	0.0002398378830464	rule_a_one_step	True	True	True	stable	True	0.561430994321565	0.685441165004	-0.5448952576206346	False	fast_passing	0.6021910243949584	0.1876844986629896	1.1765840172306117	0.0	0.0	500
290	metastatic::ARID1A+BRAF+TP53	metastatic	ARID1A+BRAF+TP53	3	5	0.0001841756298806	0.000328498604729	3	0.000328498604729	0.0	metastatic::BRAF+TP53	0.0670414739527176	0.0002000279722325	rule_a_one_step	True	True	True	stable	True	0.5606587871869142	0.684498390979493	-0.5468809446804977	False	fast_passing	0.6021593485958161	0.1255948507859285	1.3365241422978786	0.0	0.0	500
291	metastatic::NF1+STK11+TP53	metastatic	NF1+STK11+TP53	3	10	0.0003683512597613	0.0006598774890054	3	0.0006598774890054	0.0	metastatic::NF1+TP53	0.1748228714120159	0.0005087301768656	rule_a_one_step	True	True	True	stable	True	0.5582115852417773	0.6815106454341983	-0.5531919022806843	True	fast_passing	0.5984878340672565	0.2458105143720848	1.0972524384624969	0.0	0.0	500
292	primary::KEAP1+KRAS+RBM10+TP53	primary	KEAP1+KRAS+RBM10+TP53	4	5	0.0001841756298806	0.0003317050553497	4	0.0003317050553497	0.0	primary::KRAS+RBM10+TP53	0.0775748717810863	0.0001400165285572	rule_a_one_step	True	True	True	stable	True	0.5552391389730936	0.6778816383898324	-0.560894701488742	False	fast_passing	0.5752883985216853	0.1417918204200244	1.2772017487720853	0.0	0.0	500
293	primary::EGFR+MET+TP53	primary	EGFR+MET+TP53	3	21	0.0007735376454987	0.0014017032854621	3	0.0014017032854621	0.0	primary::EGFR+TP53	0.0232610280676533	0.0009296528456388	rule_a_one_step	True	True	True	stable	True	0.5518554839456209	0.6737505938492558	-0.5697134554185104	True	fast_passing	0.6011918604375981	0.3557931941372152	0.8906131839793362	0.0	0.0	500
294	primary::ARID1A+CDKN2A+KRAS+TP53	primary	ARID1A+CDKN2A+KRAS+TP53	4	6	0.0002210107558567	0.0004033985842163	4	0.0004033985842163	0.0	primary::CDKN2A+KRAS+TP53	0.0800394772504045	0.0002034302317031	rule_a_one_step	True	True	True	stable	True	0.547871916155249	0.6688871264334526	-0.5801653158197284	False	fast_passing	0.5414223965800022	0.1760886104945631	1.1834601242040077	0.0	0.0	500
295	metastatic::KRAS+NF1+RBM10+TP53	metastatic	KRAS+NF1+RBM10+TP53	4	5	0.0001841756298806	0.0003431020431517	4	0.0003431020431517	0.0	metastatic::KRAS+RBM10+TP53	0.1218899741531095	0.0001661238044668	rule_a_one_step	True	True	True	stable	True	0.5367954899131104	0.6553641136602323	-0.6096314187443816	False	fast_passing	0.6142191736726595	0.132745531194827	1.3001498402166238	0.0	0.0	500
296	primary::ARID1A+TP53	primary	ARID1A+TP53	2	30	0.0011050537792839	0.0020631885636122	2	0.0020631885636122	0.0	primary::TP53	0.057939727147424	0.0018396951820052	rule_a_one_step	True	True	True	stable	True	0.5356048391493642	0.6539104692143973	-0.6128349736325219	True	fast_passing	0.5790521591539024	0.3955997416249711	0.8416475201706003	0.0	0.0	500
297	metastatic::ATM+BRAF+TP53	metastatic	ATM+BRAF+TP53	3	5	0.0001841756298806	0.0003459300920113	3	0.0003459300920113	0.0	metastatic::BRAF+TP53	0.0698781799283607	0.0002084916964121	rule_a_one_step	True	True	True	stable	True	0.5324070776190326	0.6500063787546176	-0.621474218973194	False	fast_passing	0.5701500396445216	0.1144810831619521	1.1705477948861167	0.0	0.0	500
298	metastatic::KEAP1+NF1+STK11+TP53	metastatic	KEAP1+NF1+STK11+TP53	4	6	0.0002210107558567	0.0004154959467009	4	0.0004154959467009	0.0	metastatic::NF1+STK11+TP53	0.606589087952523	0.0002234378547047	rule_a_one_step	True	True	True	stable	True	0.5319203642771397	0.6494121590491431	-0.6227936981973301	False	fast_passing	0.5648203790175632	0.156052059466811	1.2765408365187094	0.0	0.0	500
299	primary::KEAP1+KRAS+NF1+STK11	primary	KEAP1+KRAS+NF1+STK11	4	7	0.0002578458818329	0.0004852244900757	4	0.0004852244900757	0.0	primary::KEAP1+KRAS+STK11	0.0516479595560533	0.000254929518952	rule_a_one_step	True	True	True	stable	True	0.5313950276114161	0.6487707848111425	-0.6242192407407443	False	fast_passing	0.571136482598253	0.2078335751851707	1.0876325010539047	0.0	0.0	500
300	primary::BRAF+KRAS+STK11	primary	BRAF+KRAS+STK11	3	8	0.000294681007809	0.000559958111016	3	0.000559958111016	0.0	primary::KRAS+STK11	0.0338844567330449	0.0002958087610774	rule_a_one_step	True	True	True	stable	True	0.5262554492658325	0.6424959645670566	-0.6382407019308521	False	fast_passing	0.5524604113343818	0.2082363447801986	1.0333769446460623	0.0	0.0	500
301	primary::CDKN2A+KEAP1+KRAS+SMARCA4+STK11	primary	CDKN2A+KEAP1+KRAS+SMARCA4+STK11	5	5	0.0001841756298806	0.0003510856730246	4	0.0003510856730246	0.0	primary::KEAP1+KRAS+SMARCA4+STK11	0.0898098939793523	0.0001620997791729	rule_a_one_step	True	True	True	stable	True	0.524588849694001	0.6404612426445668	-0.6428168260164434	False	fast_passing	0.5792596160061401	0.1455548063252463	1.2020795204059052	0.0	0.0	500
302	primary::CDKN2A+MET+TP53	primary	CDKN2A+MET+TP53	3	8	0.000294681007809	0.0005652850778643	3	0.0005652850778643	0.0	primary::MET+TP53	0.1293984440072405	0.0004146774947926	rule_a_one_step	True	True	True	stable	True	0.5212962783327627	0.6364414005401366	-0.6519004087921962	False	fast_passing	0.5645016581245705	0.1914569193745045	1.0049947519187297	0.0	0.0	500
303	metastatic::ATM+NF1+TP53	metastatic	ATM+NF1+TP53	3	7	0.0002578458818329	0.0004953913591552	3	0.0004953913591552	0.0	metastatic::NF1+TP53	0.1068547157848515	0.0003109445464492	rule_a_one_step	True	True	True	stable	True	0.5204892587389736	0.6354561246003636	-0.6541355778501607	False	fast_passing	0.5561231682623906	0.2236200101750931	1.0272263378737594	0.0	0.0	500
304	primary::MET+NF1+TP53	primary	MET+NF1+TP53	3	10	0.0003683512597613	0.000714785816207	3	0.000714785816207	0.0	primary::MET+TP53	0.1167221113731456	0.0003740542098667	rule_a_one_step	True	True	True	stable	True	0.5153309577414366	0.6291584462018533	-0.6685047061398064	True	fast_passing	0.5613403805452968	0.2702549845891022	0.9956482888886145	0.0	0.0	500
305	metastatic::KRAS+NF1+TP53	metastatic	KRAS+NF1+TP53	3	25	0.0009208781494032	0.0017965092683549	3	0.0017965092683549	0.0	metastatic::KRAS+TP53	0.0888243167242004	0.0015017813973923	rule_a_one_step	True	True	True	stable	True	0.5125930409109021	0.625815771997923	-0.6761900766146043	True	fast_passing	0.5439637859427642	0.3220493551636771	0.7838898025365815	0.0	0.0	500
306	primary::BRAF+CDKN2A+TP53	primary	BRAF+CDKN2A+TP53	3	8	0.000294681007809	0.0005772916905523	3	0.0005772916905523	0.0	primary::BRAF+TP53	0.100747993618845	0.0003228626582009	rule_a_one_step	True	True	True	stable	True	0.5104542679570807	0.6232045819496823	-0.682222254408538	False	fast_passing	0.5463708642557294	0.200008565811799	0.9961369871182468	0.0	0.0	500
307	primary::KRAS+SMARCA4+STK11	primary	KRAS+SMARCA4+STK11	3	13	0.0004788566376897	0.0009384795392688	3	0.0009384795392688	0.0	primary::KRAS+STK11	0.0815780676060893	0.0007121704001268	rule_a_one_step	True	True	True	stable	True	0.5102472852551501	0.6229518804319857	-0.6828073675021322	True	fast_passing	0.5458668565086897	0.250877516853382	0.8924557821132867	0.0	0.0	500
308	metastatic::EGFR+STK11	metastatic	EGFR+STK11	2	6	0.0002210107558567	0.0004354565531492	2	0.0004354565531492	0.0	metastatic::EGFR	0.0167369477278122	0.0004056619863305	rule_a_one_step	True	True	True	stable	True	0.5075380167111988	0.6196441824141399	-0.6904880787824197	False	fast_passing	0.5448992297565107	0.1750199477272625	1.0410255885215758	0.0	0.0	500
309	primary::ATM+KRAS+SETD2	primary	ATM+KRAS+SETD2	3	7	0.0002578458818329	0.0005116139121654	3	0.0005116139121654	0.0	primary::ATM+KRAS	0.0581310229774567	0.0003126244789564	rule_a_one_step	True	True	True	stable	True	0.5039852810834825	0.6153067103610413	-0.7006223686383688	False	fast_passing	0.5461818510901295	0.1684980711732226	1.0051246819451398	0.0	0.0	500
