state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
primary::APC+FBXW7+KRAS+NRAS+PIK3CA+PTEN	primary	APC+FBXW7+KRAS+NRAS+PIK3CA+PTEN	6	1	7.878358150161507e-05	2.042493669882246e-06	1	2.042493669882246e-06	0.0	primary::APC+FBXW7+KRAS+PIK3CA+PTEN	0.012962686075907674	2.042493669882246e-06	rule_a_one_step	False	True	False	rare_state	False	38.572233584412295	35.245612400227614	5.139371767649455	False	relative_bottleneck	25.28157536559678	0.0	120874175.66614537	0.006	0.0	500
primary::APC+FBXW7+PTEN+RNF43+SOX9+TGFBR2	primary	APC+FBXW7+PTEN+RNF43+SOX9+TGFBR2	6	1	7.878358150161507e-05	1.967524983675487e-06	1	1.967524983675487e-06	0.0	primary::APC+FBXW7+RNF43+SOX9+TGFBR2	0.012486897308896476	1.967524983675487e-06	rule_a_one_step	False	True	False	rare_state	False	40.04195225642784	36.58857675145904	5.193321392675674	False	relative_bottleneck	29.24857680611565	0.0	126524917.5914627	0.004	0.0	500
metastatic::APC+FBXW7+NRAS+PIK3CA+PTEN+SMAD4	metastatic	APC+FBXW7+NRAS+PIK3CA+PTEN+SMAD4	6	1	7.878358150161507e-05	1.9043873755807412e-06	1	1.9043873755807412e-06	0.0	metastatic::APC+FBXW7+NRAS+PIK3CA+SMAD4	0.024172388958246346	1.9043873755807412e-06	rule_a_one_step	False	True	False	rare_state	False	41.36949296258443	37.80162512399684	5.240376353353104	False	relative_bottleneck	17.12945969070006	0.0	178654514.0638907	0.002	0.0	500
primary::APC+CTNNB1+KRAS+RNF43+SOX9	primary	APC+CTNNB1+KRAS+RNF43+SOX9	5	1	7.878358150161507e-05	1.8920459812737618e-06	1	1.8920459812737618e-06	0.0	primary::APC+KRAS+RNF43+SOX9	0.024015739640307857	1.8920459812737618e-06	rule_a_one_step	False	True	False	rare_state	False	41.639336803664605	38.04819657053978	5.249756168579426	False	relative_bottleneck	32.13397763400904	0.0	179805791.79835966	0.0	0.0	500
primary::ARID1A+CTNNB1+PTEN+TCF7L2+TGFBR2	primary	ARID1A+CTNNB1+PTEN+TCF7L2+TGFBR2	5	1	7.878358150161507e-05	1.7844194199076145e-06	1	1.7844194199076145e-06	0.0	primary::ARID1A+CTNNB1+PTEN+TCF7L2	0.022649635696887348	1.7844194199076145e-06	rule_a_one_step	False	True	False	rare_state	False	44.15079575568518	40.34305742137136	5.334248518439225	False	relative_bottleneck	33.85347794680671	0.0	187249179.0032912	0.0	0.0	500
primary::APC+KRAS+NRAS+PTEN+SMAD4+TCF7L2	primary	APC+KRAS+NRAS+PTEN+SMAD4+TCF7L2	6	1	7.878358150161507e-05	1.6447366016574627e-06	1	1.6447366016574627e-06	0.0	primary::APC+KRAS+PTEN+SMAD4+TCF7L2	0.010438320842419087	1.6447366016574627e-06	rule_a_one_step	False	True	False	rare_state	False	47.90039543220873	43.769276869243186	5.451846643685553	False	relative_bottleneck	26.187502236699345	0.0	124769229.89032356	0.004	0.0	500
metastatic::BRAF+CTNNB1+FBXW7+KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	metastatic	BRAF+CTNNB1+FBXW7+KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	9	1	7.878358150161507e-05	1.5209521860067474e-06	1	1.5209521860067474e-06	0.0	metastatic::BRAF+CTNNB1+FBXW7+KRAS+PIK3CA+PTEN+SMAD4+TP53	0.009652723048491822	1.5209521860067474e-06	rule_a_one_step	False	True	False	rare_state	False	51.798820783209536	47.331486679880705	5.564728332662065	False	relative_bottleneck	28.50827084286597	0.0	121767285.55824068	0.006	0.0	500
primary::APC+FBXW7+KRAS+NRAS+SMAD4+TCF7L2	primary	APC+FBXW7+KRAS+NRAS+SMAD4+TCF7L2	6	1	7.878358150161507e-05	1.518113891696071e-06	1	1.518113891696071e-06	0.0	primary::APC+FBXW7+KRAS+SMAD4+TCF7L2	0.009634709813649113	1.518113891696071e-06	rule_a_one_step	False	True	False	rare_state	False	51.895664769875445	47.41997846011038	5.567423102382547	False	relative_bottleneck	28.561489625921393	0.0	119994373.1474625	0.002	0.0	500
metastatic::APC+BRAF+CTNNB1	metastatic	APC+BRAF+CTNNB1	3	1	7.878358150161507e-05	1.5149153832474004e-06	2	1.5149153832474004e-06	0.0	metastatic::APC+BRAF	0.0059509327970520215	1.4065073970815462e-06	rule_a_one_step	False	True	False	rare_state	False	52.00523433031548	47.52009831056398	5.570465915706521	False	relative_bottleneck	31.361456323248575	0.0	585.7987172277258	0.0	0.0	500
primary::APC+ARID1A+BRAF+FBXW7+RNF43+SMAD4+SOX9+TP53	primary	APC+ARID1A+BRAF+FBXW7+RNF43+SMAD4+SOX9+TP53	8	1	7.878358150161507e-05	1.474997855676097e-06	1	1.474997855676097e-06	0.0	primary::APC+ARID1A+BRAF+FBXW7+RNF43+SMAD4+SOX9	0.018722147782096698	1.474997855676097e-06	rule_a_one_step	False	True	False	rare_state	False	53.41263906642351	48.80612292489055	5.608990245938889	False	relative_bottleneck	40.34700473009221	0.0	185375776.87146577	0.002	0.0	500
unknown::APC+BRAF+SMAD4	unknown	APC+BRAF+SMAD4	3	1	7.878358150161507e-05	1.466504628164865e-06	1	1.466504628164865e-06	0.0	unknown::APC+BRAF	0.01861434324529663	1.466504628164865e-06	rule_a_one_step	False	True	False	rare_state	False	53.72197691474403	49.0887822601029	5.617321473261701	False	relative_bottleneck	39.55149300409186	0.0	151972856.27385432	0.0	0.0	500
unknown::APC+KRAS+PTEN+RNF43+TP53	unknown	APC+KRAS+PTEN+RNF43+TP53	5	1	7.878358150161507e-05	1.445136621695156e-06	1	1.445136621695156e-06	0.0	unknown::APC+KRAS+RNF43+TP53	0.018343119139176613	1.445136621695156e-06	rule_a_one_step	False	True	False	rare_state	False	54.51631755957014	49.81461584243924	5.638497192797331	False	relative_bottleneck	28.507092538841405	0.0	132295527.47043228	0.002	0.0	500
primary::APC+ARID1A+BRAF+CTNNB1+RNF43+TCF7L2	primary	APC+ARID1A+BRAF+CTNNB1+RNF43+TCF7L2	6	1	7.878358150161507e-05	1.4334573551731985e-06	1	1.4334573551731985e-06	0.0	primary::APC+ARID1A+CTNNB1+RNF43+TCF7L2	0.009097437104606703	1.4334573551731985e-06	rule_a_one_step	False	True	False	rare_state	False	54.960495515822636	50.220486144156155	5.650204089135338	False	relative_bottleneck	40.20305082933152	0.0	121694338.8525559	0.004	0.0	500
primary::CTNNB1+PIK3CA+PTEN+SOX9+TGFBR2	primary	CTNNB1+PIK3CA+PTEN+SOX9+TGFBR2	5	1	7.878358150161507e-05	1.3610202238885983e-06	1	1.3610202238885983e-06	0.0	primary::CTNNB1+PIK3CA+PTEN+SOX9	0.017275429701817977	1.3610202238885983e-06	rule_a_one_step	False	True	False	rare_state	False	57.88563772467932	52.89335258014528	5.725014516616789	False	relative_bottleneck	43.06803007529639	0.0	180905453.25783297	0.0	0.0	500
primary::APC+ARID1A+NRAS+TCF7L2	primary	APC+ARID1A+NRAS+TCF7L2	4	1	7.878358150161507e-05	1.2524282548226495e-06	1	1.2524282548226495e-06	0.0	primary::APC+ARID1A+TCF7L2	0.015897071838463887	1.2524282548226495e-06	rule_a_one_step	False	True	False	rare_state	False	62.904616127616116	57.479474538779044	5.844974968029816	False	relative_bottleneck	46.963324093227044	0.0	185252870.43508506	0.0	0.0	500
metastatic::APC+BRAF+FBXW7+RNF43+SMAD4	metastatic	APC+BRAF+FBXW7+RNF43+SMAD4	5	1	7.878358150161507e-05	1.247262117217442e-06	1	1.247262117217442e-06	0.0	metastatic::APC+BRAF+FBXW7+RNF43	0.01583149805384099	1.247262117217442e-06	rule_a_one_step	False	True	False	rare_state	False	63.16516572491601	57.71755331369288	5.850938239189505	False	relative_bottleneck	47.80502804218209	0.0	183215809.38907042	0.0	0.0	500
primary::APC+CTNNB1+FBXW7+PIK3CA+TCF7L2	primary	APC+CTNNB1+FBXW7+PIK3CA+TCF7L2	5	1	7.878358150161507e-05	1.224936104720642e-06	1	1.224936104720642e-06	0.0	primary::APC+FBXW7+PIK3CA+TCF7L2	0.015548113977219108	1.224936104720642e-06	rule_a_one_step	False	True	False	rare_state	False	64.31642996036304	58.769527991903075	5.876996406239792	False	relative_bottleneck	49.291107259367195	0.0	185765573.17261422	0.006	0.0	500
primary::ARID1A+FBXW7+NRAS+PIK3CA	primary	ARID1A+FBXW7+NRAS+PIK3CA	4	1	7.878358150161507e-05	1.2114462438437036e-06	1	1.2114462438437036e-06	0.0	primary::ARID1A+FBXW7+PIK3CA	0.015376887173108129	1.2114462438437036e-06	rule_a_one_step	False	True	False	rare_state	False	65.03261442210969	59.423945887888976	5.892972501539661	False	relative_bottleneck	49.94287792453217	0.0	178853430.1025019	0.006	0.0	500
primary::APC+ARID1A+PTEN+RNF43+TCF7L2	primary	APC+ARID1A+PTEN+RNF43+TCF7L2	5	1	7.878358150161507e-05	1.2020069816289405e-06	1	1.2020069816289405e-06	0.0	primary::APC+ARID1A+RNF43+TCF7L2	0.01525707461781614	1.2020069816289405e-06	rule_a_one_step	False	True	False	rare_state	False	65.54330978305894	59.89059687161334	5.9042576052204545	False	relative_bottleneck	49.43075750893038	0.0	180927226.4758495	0.002	0.0	500
primary::APC+ARID1A+PIK3CA+PTEN+TCF7L2	primary	APC+ARID1A+PIK3CA+PTEN+TCF7L2	5	3	0.0002363507445048452	1.1990716379701382e-06	1	1.1990716379701382e-06	0.0	primary::APC+ARID1A+PIK3CA+TCF7L2	0.015219816300754961	1.1990716379701382e-06	rule_a_one_step	False	True	False	rare_state	False	197.11128168594846	180.11162923223998	7.492747524234003	False	relative_bottleneck	152.6138045107304	0.0	321980537.45747936	0.1	0.0	500
primary::APC+ARID1A+KRAS+PTEN+RNF43	primary	APC+ARID1A+KRAS+PTEN+RNF43	5	1	7.878358150161507e-05	1.1911570788320581e-06	1	1.1911570788320581e-06	0.0	primary::APC+ARID1A+KRAS+PTEN	0.0075596784008076555	1.1911570788320581e-06	rule_a_one_step	False	True	False	rare_state	False	66.1403241951422	60.436122411885385	5.917339194890415	False	relative_bottleneck	37.259016303549984	0.0	121641599.30902536	0.006	0.0	500
primary::APC+ARID1A+FBXW7+KRAS+PTEN+RNF43+TCF7L2	primary	APC+ARID1A+FBXW7+KRAS+PTEN+RNF43+TCF7L2	7	1	7.878358150161507e-05	1.0724426718571073e-06	1	1.0724426718571073e-06	0.0	primary::APC+ARID1A+FBXW7+KRAS+PTEN+TCF7L2	0.013612514833882263	1.0724426718571073e-06	rule_a_one_step	False	True	False	rare_state	False	73.46174309107417	67.12611333660078	6.068802206355955	False	relative_bottleneck	55.55928644131714	0.0	191815938.47659457	0.002	0.0	500
primary::ARID1A+BRAF+CTNNB1+KRAS	primary	ARID1A+BRAF+CTNNB1+KRAS	4	1	7.878358150161507e-05	1.0218809827600263e-06	1	1.0218809827600263e-06	0.0	primary::ARID1A+CTNNB1+KRAS	0.012970735314173013	1.0218809827600263e-06	rule_a_one_step	False	True	False	rare_state	False	77.09655599252915	70.4474456725068	6.138475492232565	False	relative_bottleneck	57.15280149156392	0.0	179356196.28936884	0.0	0.0	500
primary::APC+FBXW7+PIK3CA+PTEN+TGFBR2	primary	APC+FBXW7+PIK3CA+PTEN+TGFBR2	5	1	7.878358150161507e-05	1.0206672427511674e-06	1	1.0206672427511674e-06	0.0	primary::APC+FBXW7+PIK3CA+PTEN	0.012955329312240567	1.0206672427511674e-06	rule_a_one_step	False	True	False	rare_state	False	77.18823629630849	70.53121910617821	6.140190071268068	False	relative_bottleneck	59.53194939201862	0.0	181852314.58449486	0.002	0.0	500
primary::APC+ARID1A+PTEN+RNF43+SOX9+TP53	primary	APC+ARID1A+PTEN+RNF43+SOX9+TP53	6	1	7.878358150161507e-05	9.863129518400338e-07	1	9.863129518400338e-07	0.0	primary::APC+ARID1A+PTEN+RNF43+SOX9	0.012519270297705548	9.863129518400338e-07	rule_a_one_step	False	True	False	rare_state	False	79.87677894512098	72.98789125906646	6.189585234640375	False	relative_bottleneck	61.13670532225639	0.0	161702953.61309117	0.0	0.0	500
primary::APC+PIK3CA+TCF7L2+TGFBR2	primary	APC+PIK3CA+TCF7L2+TGFBR2	4	1	7.878358150161507e-05	9.579857792690828e-07	1	9.579857792690828e-07	0.0	primary::APC+PIK3CA+TCF7L2	0.006079856748131234	9.579857792690828e-07	rule_a_one_step	False	True	False	rare_state	False	82.2386939011045	75.14610537645004	6.231626429904828	False	relative_bottleneck	44.49895208077253	0.0	125724913.47655898	0.002	0.0	500
primary::ARID1A+PTEN+RNF43+TGFBR2+TP53	primary	ARID1A+PTEN+RNF43+TGFBR2+TP53	5	1	7.878358150161507e-05	8.222597168313558e-07	1	8.222597168313558e-07	0.0	primary::ARID1A+PTEN+RNF43+TGFBR2	0.005218471292870199	8.222597168313558e-07	rule_a_one_step	False	True	False	rare_state	False	95.81338362510323	87.55006044994522	6.452036269671908	False	relative_bottleneck	72.4817042079006	0.0	125435459.29000403	0.002	0.0	500
primary::APC+BRAF+FBXW7+PIK3CA+TCF7L2	primary	APC+BRAF+FBXW7+PIK3CA+TCF7L2	5	1	7.878358150161507e-05	8.20297091395133e-07	1	8.20297091395133e-07	0.0	primary::APC+FBXW7+PIK3CA+TCF7L2	0.010412030981078423	8.20297091395133e-07	rule_a_one_step	False	True	False	rare_state	False	96.04262441672007	87.75953061376052	6.455483904322509	False	relative_bottleneck	39.6122248529725	0.0	183404155.6259934	0.002	0.0	500
metastatic::KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	metastatic	KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	6	1	7.878358150161507e-05	7.999136050099693e-07	1	7.999136050099693e-07	0.0	metastatic::KRAS+PIK3CA+PTEN+SMAD4+TP53	0.01015330338839154	7.999136050099693e-07	rule_a_one_step	False	True	False	rare_state	False	98.48999006666867	89.9958258210616	6.491786182919569	False	relative_bottleneck	74.60526494725593	0.0	187038706.51520392	0.0	0.0	500
primary::APC+FBXW7+PTEN+RNF43+TCF7L2	primary	APC+FBXW7+PTEN+RNF43+TCF7L2	5	1	7.878358150161507e-05	7.798226051030165e-07	1	7.798226051030165e-07	0.0	primary::APC+FBXW7+RNF43+TCF7L2	0.009898288326572588	7.798226051030165e-07	rule_a_one_step	False	True	False	rare_state	False	101.02743875162328	92.31443494800413	6.528484350555	False	relative_bottleneck	76.95458066784444	0.0	157114624.01535517	0.004	0.0	500
metastatic::APC+ARID1A+FBXW7+RNF43+SMAD4	metastatic	APC+ARID1A+FBXW7+RNF43+SMAD4	5	1	7.878358150161507e-05	7.283785045354045e-07	1	7.283785045354045e-07	0.0	metastatic::APC+ARID1A+FBXW7+RNF43	0.009245308358067889	7.283785045354045e-07	rule_a_one_step	False	True	False	rare_state	False	108.1628203581415	98.83443317109605	6.6269418483441465	False	relative_bottleneck	84.41111677488495	0.0	182619634.0162273	0.002	0.0	500
metastatic::APC+BRAF+KRAS+NRAS+PIK3CA	metastatic	APC+BRAF+KRAS+NRAS+PIK3CA	5	1	7.878358150161507e-05	7.277286481718346e-07	2	7.277286481718346e-07	0.0	metastatic::APC+BRAF+KRAS+PIK3CA	0.0049530059432068944	3.902155474046242e-07	rule_a_one_step	False	True	False	rare_state	False	108.25940883339187	98.92269147621995	6.628229587815485	False	relative_bottleneck	81.75869373724348	0.0	124576164.31119123	0.0	0.0	500
metastatic::APC+BRAF+KRAS+PIK3CA+SOX9+TGFBR2	metastatic	APC+BRAF+KRAS+PIK3CA+SOX9+TGFBR2	6	1	7.878358150161507e-05	6.579988622406248e-07	1	6.579988622406248e-07	0.0	metastatic::APC+KRAS+PIK3CA+SOX9+TGFBR2	0.00835197955842025	6.579988622406248e-07	rule_a_one_step	False	True	False	rare_state	False	119.73191184773319	109.40576069281113	6.773544894122229	False	relative_bottleneck	88.03218428633014	0.0	181630227.77226666	0.0	0.0	500
primary::ARID1A+BRAF+FBXW7+KRAS+PTEN+RNF43+TCF7L2	primary	ARID1A+BRAF+FBXW7+KRAS+PTEN+RNF43+TCF7L2	7	1	7.878358150161507e-05	6.579755051948768e-07	1	6.579755051948768e-07	0.0	primary::ARID1A+BRAF+FBXW7+PTEN+RNF43+TCF7L2	0.004175841543719285	6.579755051948768e-07	rule_a_one_step	False	True	False	rare_state	False	119.73616212676357	109.4096444110555	6.7735961064310635	False	relative_bottleneck	89.82284546600054	0.0	126379751.1449029	0.002	0.0	500
primary::FBXW7+PTEN+TGFBR2+TP53	primary	FBXW7+PTEN+TGFBR2+TP53	4	1	7.878358150161507e-05	6.564357726417217e-07	1	6.564357726417217e-07	0.0	primary::FBXW7+PTEN+TP53	0.004166069631070687	6.564357726417217e-07	rule_a_one_step	False	True	False	rare_state	False	120.01701425799702	109.6662747494975	6.7769761172271545	False	relative_bottleneck	91.29469192102265	0.0	120998820.04223606	0.002	0.0	500
primary::APC+ARID1A+BRAF+FBXW7+KRAS+SOX9+TP53	primary	APC+ARID1A+BRAF+FBXW7+KRAS+SOX9+TP53	7	1	7.878358150161507e-05	6.553464479811971e-07	1	6.553464479811971e-07	0.0	primary::APC+ARID1A+FBXW7+KRAS+SOX9+TP53	0.008318312464225333	6.553464479811971e-07	rule_a_one_step	False	True	False	rare_state	False	120.2165076621699	109.84856305760111	6.779372187590243	False	relative_bottleneck	90.24348162002532	0.0	134429115.96153998	0.0	0.0	500
unknown::APC+KRAS+NRAS+SMAD4	unknown	APC+KRAS+NRAS+SMAD4	4	1	7.878358150161507e-05	6.191768027114046e-07	1	6.191768027114046e-07	0.0	unknown::APC+KRAS+SMAD4	0.007859211156815859	6.191768027114046e-07	rule_a_one_step	False	True	False	rare_state	False	127.23902755657355	116.26543320667804	6.861278423697811	False	relative_bottleneck	91.61398723884875	0.0	131382285.53555362	0.002	0.0	500
metastatic::APC+CTNNB1+SMAD4+TGFBR2+TP53	metastatic	APC+CTNNB1+SMAD4+TGFBR2+TP53	5	1	7.878358150161507e-05	5.290867976032519e-07	1	5.290867976032519e-07	0.0	metastatic::APC+CTNNB1+SMAD4+TP53	0.006715698721978075	5.290867976032519e-07	rule_a_one_step	False	True	False	rare_state	False	148.90455205828175	136.06243763380647	7.0881250309081425	False	relative_bottleneck	112.68295462525765	0.0	130110466.9676408	0.002	0.0	500
primary::APC+PIK3CA+RNF43+SMAD4+TCF7L2	primary	APC+PIK3CA+RNF43+SMAD4+TCF7L2	5	1	7.878358150161507e-05	4.929800842509738e-07	1	4.929800842509738e-07	0.0	primary::APC+PIK3CA+SMAD4+TCF7L2	0.0062573962093976105	4.929800842509738e-07	rule_a_one_step	False	True	False	rare_state	False	159.81055666936462	146.02786549828616	7.190099884772241	False	relative_bottleneck	67.8231232021313	0.0	185129602.32519874	0.0	0.0	500
primary::BRAF+KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	primary	BRAF+KRAS+NRAS+PIK3CA+PTEN+SMAD4+TP53	7	1	7.878358150161507e-05	4.919237901938241e-07	1	4.919237901938241e-07	0.0	primary::BRAF+KRAS+PIK3CA+PTEN+SMAD4+TP53	0.00624398866893021	4.919237901938241e-07	rule_a_one_step	False	True	False	rare_state	False	160.15371266524994	146.3414263709621	7.1931944155731795	False	relative_bottleneck	117.39762840328342	0.0	185180326.61307794	0.004	0.0	500
primary::ARID1A+CTNNB1+KRAS+NRAS+PIK3CA	primary	ARID1A+CTNNB1+KRAS+NRAS+PIK3CA	5	1	7.878358150161507e-05	4.882337776816221e-07	1	4.882337776816221e-07	0.0	primary::ARID1A+CTNNB1+KRAS+PIK3CA	0.006197151340112828	4.882337776816221e-07	rule_a_one_step	False	True	False	rare_state	False	161.36413279635283	147.44745510764187	7.2040571119690915	False	relative_bottleneck	120.66414007779719	0.0	181303161.10032108	0.004	0.0	500
metastatic::NRAS+PIK3CA+SMAD4+TGFBR2+TP53	metastatic	NRAS+PIK3CA+SMAD4+TGFBR2+TP53	5	1	7.878358150161507e-05	4.441116583848711e-07	1	4.441116583848711e-07	0.0	metastatic::NRAS+PIK3CA+SMAD4+TP53	0.005637109279879168	4.441116583848711e-07	rule_a_one_step	False	True	False	rare_state	False	177.39548741558428	162.0962026302217	7.340706483525196	False	relative_bottleneck	110.81129415403336	0.0	153829888.32276604	0.002	0.0	500
primary::PIK3CA+PTEN+RNF43+TGFBR2+TP53	primary	PIK3CA+PTEN+RNF43+TGFBR2+TP53	5	1	7.878358150161507e-05	4.331715088171167e-07	1	4.331715088171167e-07	0.0	primary::PIK3CA+PTEN+RNF43+TGFBR2	0.005498245961415662	4.331715088171167e-07	rule_a_one_step	False	True	False	rare_state	False	181.8757651928394	166.19008362461403	7.376690490460569	False	relative_bottleneck	134.73130681105067	0.0	131668620.11597292	0.002	0.0	500
primary::ARID1A+BRAF+KRAS+PIK3CA+RNF43+SOX9+TCF7L2+TGFBR2	primary	ARID1A+BRAF+KRAS+PIK3CA+RNF43+SOX9+TCF7L2+TGFBR2	8	1	7.878358150161507e-05	4.220049945879087e-07	1	4.220049945879087e-07	0.0	primary::ARID1A+BRAF+PIK3CA+RNF43+SOX9+TCF7L2+TGFBR2	0.005356509396304324	4.220049945879087e-07	rule_a_one_step	False	True	False	rare_state	False	186.688299483868	170.58756602379108	7.414368683502689	False	relative_bottleneck	145.44757074913088	0.0	175009545.71340433	0.002	0.0	500
primary::APC+ARID1A+BRAF+KRAS+PIK3CA+PTEN+RNF43+TCF7L2	primary	APC+ARID1A+BRAF+KRAS+PIK3CA+PTEN+RNF43+TCF7L2	8	1	7.878358150161507e-05	3.6836395303599656e-07	1	3.6836395303599656e-07	0.0	primary::APC+ARID1A+BRAF+PIK3CA+PTEN+RNF43+TCF7L2	0.004675643655885904	3.6836395303599656e-07	rule_a_one_step	False	True	False	rare_state	False	213.8737164116597	195.42840563653118	7.610496368915874	False	relative_bottleneck	155.6717560076562	0.0	132992717.43205613	0.004	0.0	500
metastatic::APC+PIK3CA+SMAD4+TGFBR2	metastatic	APC+PIK3CA+SMAD4+TGFBR2	4	1	7.878358150161507e-05	3.2984404318615354e-07	1	3.2984404318615354e-07	0.0	metastatic::APC+PIK3CA+SMAD4	0.004186710440161847	3.2984404318615354e-07	rule_a_one_step	False	True	False	rare_state	False	238.85028175837178	218.25089371912227	7.769843751356843	False	relative_bottleneck	108.79363274337197	0.0	133171478.14399947	0.002	0.0	500
primary::APC+ARID1A+BRAF+CTNNB1+KRAS+RNF43+TCF7L2	primary	APC+ARID1A+BRAF+CTNNB1+KRAS+RNF43+TCF7L2	7	1	7.878358150161507e-05	3.1686788778541936e-07	1	3.1686788778541936e-07	0.0	primary::APC+ARID1A+BRAF+CTNNB1+RNF43+TCF7L2	0.004022004099660328	3.1686788778541936e-07	rule_a_one_step	False	True	False	rare_state	False	248.63148304722986	227.18852572534908	7.8277461623939	False	relative_bottleneck	192.00365098253025	0.0	183746606.55003065	0.002	0.0	500
primary::ARID1A+BRAF+RNF43+SOX9+TCF7L2+TGFBR2+TP53	primary	ARID1A+BRAF+RNF43+SOX9+TCF7L2+TGFBR2+TP53	7	1	7.878358150161507e-05	2.875736322812506e-07	1	2.875736322812506e-07	0.0	primary::ARID1A+BRAF+RNF43+SOX9+TCF7L2+TGFBR2	0.0036501721145459133	2.875736322812506e-07	rule_a_one_step	False	True	False	rare_state	False	273.95873160524127	250.3314527193575	7.9676957585934565	False	relative_bottleneck	205.41541926795776	0.0	172650728.30278596	0.008	0.0	500
primary::APC+ARID1A+BRAF+CTNNB1+KRAS+PIK3CA+SMAD4	primary	APC+ARID1A+BRAF+CTNNB1+KRAS+PIK3CA+SMAD4	7	1	7.878358150161507e-05	1.8483377270025534e-07	1	1.8483377270025534e-07	0.0	primary::APC+ARID1A+CTNNB1+KRAS+PIK3CA+SMAD4	0.0023460950768843408	1.8483377270025534e-07	rule_a_one_step	False	True	False	rare_state	False	426.23787911042905	389.47744741160943	8.60539598160616	False	relative_bottleneck	319.02826170711955	0.0	171503004.39014006	0.002	0.0	500
primary::APC+ARID1A+BRAF+CTNNB1+FBXW7+KRAS+PIK3CA+PTEN+RNF43+TP53	primary	APC+ARID1A+BRAF+CTNNB1+FBXW7+KRAS+PIK3CA+PTEN+RNF43+TP53	10	1	7.878358150161507e-05	1.7474415820339808e-07	1	1.7474415820339808e-07	0.0	primary::APC+ARID1A+CTNNB1+FBXW7+KRAS+PIK3CA+PTEN+RNF43+TP53	0.0022180276000757317	1.7474415820339808e-07	rule_a_one_step	False	True	False	rare_state	False	450.84843729926615	411.9654942336513	8.686379693729947	False	relative_bottleneck	336.0158050042926	0.0	181198364.11797628	0.0	0.0	500
primary::APC+BRAF+CTNNB1+KRAS+PTEN+SMAD4	primary	APC+BRAF+CTNNB1+KRAS+PTEN+SMAD4	6	1	7.878358150161507e-05	1.7015625981641807e-07	1	1.7015625981641807e-07	0.0	primary::APC+CTNNB1+KRAS+PTEN+SMAD4	0.0021597934058497944	1.7015625981641807e-07	rule_a_one_step	False	True	False	rare_state	False	463.00452643991997	423.07319441949807	8.724763470356356	False	relative_bottleneck	347.5814284009367	0.0	183450504.30686858	0.002	0.0	500
primary::APC+ARID1A+FBXW7+KRAS+PTEN+RNF43+TCF7L2+TP53	primary	APC+ARID1A+FBXW7+KRAS+PTEN+RNF43+TCF7L2+TP53	8	1	7.878358150161507e-05	1.3768733954226164e-07	1	1.3768733954226164e-07	0.0	primary::APC+ARID1A+FBXW7+KRAS+PTEN+RNF43+TCF7L2	0.001747665400809927	1.3768733954226164e-07	rule_a_one_step	False	True	False	rare_state	False	572.1877521620738	522.8400291812976	9.030225789382815	False	relative_bottleneck	419.91401027248287	0.0	133211504.05803202	0.002	0.0	500
unknown::WT	unknown	WT	0	819	0.06452375324982274	0.0	0	0.0	0.0		0.0	0.0	rule_a_one_step	True	False	False	low_or_zero_inflow	False	64523753249.82274	58958970905.1802	35.77899229211682	False	relative_bottleneck	50854561527.822754	45850208037.81227	56053717779.27265	0.0	0.0	500
primary::WT	primary	WT	0	164	0.01292050736626487	0.0	0	0.0	0.0		0.0	0.0	rule_a_one_step	True	False	False	low_or_zero_inflow	False	12920507366.26487	11806191976.128878	33.45882465509389	False	relative_bottleneck	10258031008.90383	8510695317.190564	12050329197.472094	0.0	0.0	500
metastatic::WT	metastatic	WT	0	126	0.009926731269203497	0.0	0	0.0	0.0		0.0	0.0	rule_a_one_step	True	False	False	low_or_zero_inflow	False	9926731269.203497	9070610908.48926	33.07855257397572	False	relative_bottleneck	7788682072.916887	6364377295.891494	9483200222.455067	0.0	0.0	500
metastatic::APC+ARID1A+FBXW7+KRAS+PIK3CA+TCF7L2	metastatic	APC+ARID1A+FBXW7+KRAS+PIK3CA+TCF7L2	6	2	0.00015756716300323014	0.0	0	0.0	0.0		0.0	0.0	rule_a_one_step	False	False	False	rare_state	False	157567163.00323015	143977950.928401	27.101272650475806	False	relative_bottleneck	123496600.63379823	0.0	305379872.9739307	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+NRAS+SMAD4+TP53	metastatic	APC+FBXW7+KRAS+NRAS+SMAD4+TP53	6	2	0.00015756716300323014	0.0	0	0.0	0.0		0.0	0.0	rule_a_one_step	False	False	False	rare_state	False	157567163.00323015	143977950.928401	27.101272650475806	False	relative_bottleneck	122733462.10710776	0.0	326471218.7191438	0.0	0.0	500
